PlanetId	NaturalId	Name	NamerId	NamerUserName	NamedTimestamp	Nameable	Gravity	MagneticField	Mass	MassEarth	SemiMajorAxis	Eccentricity	Inclination	RightAscension	Periapsis	OrbitIndex	Pressure	Radiation	Radius	Sunlight	Temperature	Fertility	Surface	Plots	CountryId	CountryName	CountryCode	GoverningEntity	CurrencyNumericCode	CurrencyCode	CurrencyName	CollectionCurrencyNumericCode	CollectionCurrencyCode	CollectionCurrencyName	LocalMarketFeeBase	LocalMarketTimeFactor	EstablishmentFee	WarehouseFee	PopulationId	ChamberOfCommerceId	WarehouseId	LocalMarketId	AdministrationCenterId	ShipyardId	SupportsGhostSites	CurrentCOGCProgram	CurrentCOGCProgramEndTime	Timestamp	Resources	WorkforceFees	COGCPrograms	PopulationReports	CelestialBodies	HasShipyard	HasAdministrationCenter	HasChamberOfCommerce	HasWarehouse	HasLocalMarket	Rocky	Gaseous	LowGravity	HighGravity	LowPressure	HighPressure	LowTemperature	HighTemperature	Fertile	EntityId	EntityName	EntityFriendlyIdentifier
4e9e1d6babb80baf138821c10a381428	RC-796d	RC-796d				True	1.5870239	0.056192636	2.022061154722776e+25	3.3859028042913195	481061628000	0.010825513707641628	-0.059607603171929195	0	0	4	0.084791146	1.2162235e-24	9311787	39.439323	-162.9943	-1	True	466	981c095a8ddc128232a149e109448ed8	Castillo-Ito Mercantile	CI	525a7a7ee303136f5b9215080ae9d75a	2	CIS	Sol	2	CIS	Sol	100	5	0	2000	9a3baf6ee05dafd0b60c60fd255fedd6						False		0001-01-01T00:00:00	2026-07-05T17:13:07.743425Z	[{"MaterialId":"a4a8a25d01f80586f7bad3488fa11f36","Type":"MINERAL","Concentration":0.022371759008565497},{"MaterialId":"fba7294b0f74a4a2527f5a7049c70120","Type":"MINERAL","Concentration":0.19714329472047537}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	True	False	True	False	False	4e9e1d6babb80baf138821c10a381428	RC-796d	RC-796d
4ea54ab82ca8c0fcb549f2e3d6398892	YI-705a	YI-705a				True	1.1271652	0.49261257	7.897232050966906e+24	1.3223764318430853	26767437000	0.03421979118943553	-0.0280419499706923	0	0	0	2.5792894	1.3488319e-24	6905121	81.361244	-132.90683	-1	True	399				af1cf8dcf63159c24d5050327e3897d1	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	b134798787874e719cc3bcbfb050e596	6127c2031e3bbc56f3f51c11d3014744					False		0001-01-01T00:00:00	2026-07-06T20:56:50.234296Z	[{"MaterialId":"b9640b0d66e7d0ca7e4d3132711c97fc","Type":"MINERAL","Concentration":0.7279242474966361},{"MaterialId":"ea550373234a7c171de0f525922af5be","Type":"MINERAL","Concentration":0.044844976041886336}]	[]	[]	[]	[]	False	False	True	False	False	True	False	False	False	False	True	True	False	False	4ea54ab82ca8c0fcb549f2e3d6398892	YI-705a	YI-705a
4edbb4832a9c1bfb9065d0629ced4b20	SL-542f	SL-542f				True	0.7587577	0.15191106	7.998351887223651e+25	13.393087553957887	1137021188000	0.035292754073694976	-0.013991616756245006	0	0	5	1.3923872	2.8844182e-24	26784054	104.091736	-133.26665	-1	False	483				8dc67adf275451ed19e5cd5fd3b7fea8	2	CIS	Sol	2	CIS	Sol	0	0	0	0	5396da034f56d5d6395cdddde461b444						False		0001-01-01T00:00:00	2026-07-05T20:55:39.94171Z	[]	[]	[]	[]	[]	False	False	False	False	False	False	True	False	False	False	False	True	False	False	4edbb4832a9c1bfb9065d0629ced4b20	SL-542f	SL-542f
4edde7b8c4724408637b57249179bef5	WB-675b	WB-675b				True	1.4655704	0.42239195	1.2900535904863205e+25	2.1601701113300744	81597633000	0.049062534132227636	0.055762195657258734	0	0	1	40.62464	8.5122e-23	7739771.5	4510.3267	195.21628	-1	True	422	a6d40e12e79f0b2d644bfe0880fd219d	NEO Charter Exploration	NC	ec0bf7377ff174fd9f584b843379a5b9	4	NCC	NCE Coupons	4	NCC	NCE Coupons	100	5	0	2000	d8c6f1476f5a70dd1d19388432c32a79						False		0001-01-01T00:00:00	2026-07-06T18:38:33.775182Z	[]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	False	True	False	4edde7b8c4724408637b57249179bef5	WB-675b	WB-675b
4ee1231d895f3e6ed023179b3e25a12c	PG-710b	PG-710b				True	0.5230957	0.89777756	3.5476519853365757e+24	0.5940475528025077	91687288000	0.045592133572177264	-0.019640048108336264	0	0	3	6.084474	2.5431204e-26	6793718.5	7.614125	-157.72758	-1	True	396				d23c4f083f0f7095ef8286a7a79e2f58	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	deb3cac795e0adfd77a602fbc6b5f92b						False		0001-01-01T00:00:00	2026-06-24T12:28:31.740153Z	[{"MaterialId":"e9dc6ec89adb62b9ef83031d89e3ce99","Type":"GASEOUS","Concentration":0.06329495509314514}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	True	False	False	4ee1231d895f3e6ed023179b3e25a12c	PG-710b	PG-710b
4ee3d79cd6cfe85bedb4d8395d5f9873	YI-715d	YI-715d				True	1.1997482	0.46809363	1.2761761819814005e+25	2.1369326556955803	374124864000	0.011047514376563972	-0.028487779544775403	0	0	4	18.49819	1.1498814e-24	8508204	66.16332	-159.22617	-1	True	443	a6d40e12e79f0b2d644bfe0880fd219d	NEO Charter Exploration	NC	2d642a927ac7c1effc13ad846396b01f	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	97312f3ef4119a61f3f42e33793cae16	30e696017e2f03ee007e1fc39cf730f3	5bd9e5ebf822d17e733e0aa971f4f79d	8be44bb733ec3139bcb8b18cacf77fff	2d642a927ac7c1effc13ad846396b01f		False		0001-01-01T00:00:00	2026-07-06T20:57:16.324133Z	[{"MaterialId":"eeff5ee913d34354be84177847fbfe48","Type":"MINERAL","Concentration":0.7321597905030999},{"MaterialId":"e9dc6ec89adb62b9ef83031d89e3ce99","Type":"GASEOUS","Concentration":0.041670322106870314},{"MaterialId":"ec8dbb1d3f51d89c61b6f58fdd64a7f0","Type":"MINERAL","Concentration":0.02835982795577565}]	[]	[]	[]	[]	False	True	True	True	True	True	False	False	False	False	True	True	False	False	4ee3d79cd6cfe85bedb4d8395d5f9873	YI-715d	YI-715d
4f2baf8d9a9a10e09f215683174c737e	GM-037d	GM-037d				True	1.3985038	0.592785	1.3970533359878766e+25	2.339339142645473	143780564000	0.020945290134842292	0.0693208370729812	0	0	4	90.15345	4.122794e-26	8245220.5	3.0986123	-155.12862	-1	True	436				f265dd818e004487c3fff55ae5b1c535	5	ICA	Austral	5	ICA	Austral	0	0	0	0	f46237b14b93b58a4db3e8234a1a0899						False		0001-01-01T00:00:00	2026-06-29T09:31:36.845125Z	[{"MaterialId":"ea550373234a7c171de0f525922af5be","Type":"MINERAL","Concentration":0.03131472395084394}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	True	False	False	4f2baf8d9a9a10e09f215683174c737e	GM-037d	GM-037d
4f2dea9b3ef0085992664ae23e8cf139	XV-396d	XV-396d				True	1.1496681	0.6455478	1.215219814375635e+25	2.0348623817408487	738470270000	0.005240972392827085	0.06799066412814757	0	0	4	51.127823	2.9235302e-24	8481424	252.43488	-61.652462	-1	True	443				2fd477dd86be1ed0331adb7bcdf5c144	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	b083813dab468642db21c120a18e82ac						False		0001-01-01T00:00:00	2026-06-29T16:32:02.575408Z	[]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	True	False	False	4f2dea9b3ef0085992664ae23e8cf139	XV-396d	XV-396d
4f38f9aaa9a51b3644fbe87dee7860e8	IC-548e	IC-548e				True	0.89480734	0.39936608	7.624969245713926e+25	12.767865448281858	836389725000	0.049208548196930074	-0.04233997562586952	0	0	5	0.50876963	8.973233e-25	24081410	45.7234	-126.099014	-1	False	470				acb8c29c8663cd397b9d2ec5b2a07ffc	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	e9ecad5e5c4a38cb8cff1e3474646611						False		0001-01-01T00:00:00	2026-07-05T04:33:42.776031Z	[]	[]	[]	[]	[]	False	False	False	False	False	False	True	False	False	False	False	True	False	False	4f38f9aaa9a51b3644fbe87dee7860e8	IC-548e	IC-548e
4f43cd0da16fee3693aa74bfb980d35d	YK-715a	YK-715a				True	0.7055831	0.9341403	8.845065216113637e+24	1.4810892860203677	60672946000	0.024974555806684562	-0.00031417645262385696	0	0	0	28.956316	7.6208974e-23	9236428	35414.902	452.776	-1	True	463				e1176572b63b76df2a68e09dabbd97df	1	AIC	Martian Coin	1	AIC	Martian Coin	0	0	0	0	9c9d02960296c04d9e47f327b0a33bfd						False		0001-01-01T00:00:00	2026-07-03T21:07:28.820528Z	[{"MaterialId":"4d2a6c0cf6eb404cda3b35820bcbe453","Type":"MINERAL","Concentration":0.02801769074127928}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	False	True	False	4f43cd0da16fee3693aa74bfb980d35d	YK-715a	YK-715a
4f48f0442f83bf9638f9f6e946fc7bb8	LS-227h	LS-227h				True	2.7734475	0.60270804	1.8577590745806262e+27	311.07821074692333	2868535335000	0.043188820352866066	0.04085459496411576	0	0	7	1.3592892	4.9525218e-26	67516872	3.815189	-190.5739	-1	False	687				101ac2fc9f2662d1abc6065215e5a482	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	adecd34bda2f997e0df9ed95bae2d5eb						False		0001-01-01T00:00:00	2026-06-29T10:39:50.676343Z	[{"MaterialId":"bcf4a2029e461cf76d29de8c66ec2ff9","Type":"MINERAL","Concentration":0.5086731314212298}]	[]	[]	[]	[]	False	False	False	False	False	False	True	False	True	False	False	True	False	False	4f48f0442f83bf9638f9f6e946fc7bb8	LS-227h	LS-227h
4f49545d5fce5eac19927a0d930b3b72	WU-504a	WU-504a				True	1.057674	0.2925889	4.6838431748854057e+24	0.784300598607737	31649924000	0.009187319859221988	0.008969197675254927	0	0	1	2.7323625	1.4380114e-24	5489754	62.21425	-114.35416	-1	True	360				c9a52cdd3469f9784f8b574aa2bb7ded	1	AIC	Martian Coin	1	AIC	Martian Coin	0	0	0	0	5881de16713224c5ef5d64f7f4df1cf1						False		0001-01-01T00:00:00	2026-07-04T20:12:15.149834Z	[{"MaterialId":"e9dc6ec89adb62b9ef83031d89e3ce99","Type":"GASEOUS","Concentration":0.19232145916643006},{"MaterialId":"c04de28c3e717f236d6ed177b89d9523","Type":"GASEOUS","Concentration":0.0448765982613458}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	True	False	False	4f49545d5fce5eac19927a0d930b3b72	WU-504a	WU-504a
4f543d79352064277ff10cf28dcce0e5	JS-869b	JS-869b				True	0.78217703	0.7685133	1.468834079850863e+25	2.4595346280155104	33861650000	0.03740941691744618	0.04211344384314048	0	0	1	25.61135	4.0318336e-25	11304763	53.30599	-152.91504	-1	True	521				308cb9babd44fef9416eedd4cad6986f	5	ICA	Austral	5	ICA	Austral	0	0	0	0	74881d9b71397d87663aeef19d46b33e						False		0001-01-01T00:00:00	2026-07-06T13:02:25.33385Z	[{"MaterialId":"ec8dbb1d3f51d89c61b6f58fdd64a7f0","Type":"MINERAL","Concentration":0.6994824222596006},{"MaterialId":"e9dc6ec89adb62b9ef83031d89e3ce99","Type":"GASEOUS","Concentration":0.017493050700576156}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	True	False	False	4f543d79352064277ff10cf28dcce0e5	JS-869b	JS-869b
4f69e9098e55159fe90b64006d7883b2	OT-113i	OT-113i				True	1.5323951	0.30378568	1.5081796454845026e+25	2.525418026598296	13638173612000	0.041327572378683244	-0.019347695662088327	0	0	9	23.377815	1.5975661e-26	8184059.5	0.70228815	-217.35287	-1	True	434				e34ed12c5f4656ee2f26803446d60c45	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	3d3948a2fffc09f5ecba63b37cfc4bbf						False		0001-01-01T00:00:00	2026-07-06T16:05:40.496372Z	[]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	True	False	False	4f69e9098e55159fe90b64006d7883b2	OT-113i	OT-113i
4f78d4a9054b2c1e8425fc39a3270f0e	GH-384c	GH-384c				True	0.9970985	0.92065287	9.79395739822272e+24	1.63997947056643	72493816000	0.014894161416295081	-0.046127940377686784	0	0	3	66.79539	3.018189e-26	8175940	11.641648	-142.52284	-1	True	434				16081f378cf8e3de553023ec04eab670	5	ICA	Austral	5	ICA	Austral	0	0	10000000	0	5c81befa27c1aacc51961f2adf6da9a7	b5d883ea22c8500748073a930c0fbbe9			16081f378cf8e3de553023ec04eab670		False		0001-01-01T00:00:00	2026-07-06T14:20:23.873699Z	[{"MaterialId":"4d2a6c0cf6eb404cda3b35820bcbe453","Type":"MINERAL","Concentration":0.033968362785698675},{"MaterialId":"1f9a0293d9ba9bf519f71432e695edeb","Type":"MINERAL","Concentration":0.7402335842495007}]	[]	[]	[]	[]	False	True	True	False	False	True	False	False	False	False	True	True	False	False	4f78d4a9054b2c1e8425fc39a3270f0e	GH-384c	GH-384c
4f7d09f7ca2d34b04d91504b9e2cc879	YW-240d	YW-240d				True	1.1092589	0.32591388	9.475793738718024e+24	1.5867035731275994	82679179000	0.025303410376671966	0.053488639517634	0	0	3	5.735883	1.9723344e-25	7624633	8.95498	-190.86133	-1	True	419				6f13457ab4eed8f4fad22ab240ebafec	2	CIS	Sol	2	CIS	Sol	0	0	0	0	37a64fc0e934a2520b1557d6ffe9ad7c						False		0001-01-01T00:00:00	2026-07-02T13:43:51.609385Z	[{"MaterialId":"04f72b0c957b769c6d45c011e9c9b4b5","Type":"MINERAL","Concentration":0.04542709018414822},{"MaterialId":"adca908f9dd26ff505d01bc5ffc0d2e1","Type":"GASEOUS","Concentration":0.019625229382186023}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	True	False	False	4f7d09f7ca2d34b04d91504b9e2cc879	YW-240d	YW-240d
4f84dd14d96753868860e57706d52b70	OS-803f	OS-803f				True	1.4773977	0.50176466	9.354417919690176e+26	156.63794239266872	482152707000	0.01073245230014586	-0.034378412335678746	0	0	6	0.56371254	4.458309e-27	65642828	0.27386406	-216.11658	-1	False	678				ac0735b88dcdd7f63f5399533d006df5	5	ICA	Austral	5	ICA	Austral	0	0	0	0	08b4735e8e2eadbeaf34731beac8eae1						False		0001-01-01T00:00:00	2026-06-13T00:20:41.825705Z	[{"MaterialId":"e9dc6ec89adb62b9ef83031d89e3ce99","Type":"GASEOUS","Concentration":0.016305835831572565},{"MaterialId":"4e10b93baa6166496b204e0531347959","Type":"GASEOUS","Concentration":0.07292095674412759}]	[]	[]	[]	[]	False	False	False	False	False	False	True	False	False	False	False	True	False	False	4f84dd14d96753868860e57706d52b70	OS-803f	OS-803f
4f8814866e39fa4a77b7d176da3fb276	YP-922b	YP-922b				True	0.62040406	0.44644392	5.625361269124568e+24	0.9419560062164379	47656177000	0.024816785806655233	0.013051744611929749	0	0	2	3.944014	4.836103e-25	7855349.5	26.73827	-71.02298	-1	True	425				47289d811836cd62ad0fe876253a39db	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	fef7def1923c19a976c9d801500d8aae						False		0001-01-01T00:00:00	2026-07-03T02:34:40.820115Z	[{"MaterialId":"ea550373234a7c171de0f525922af5be","Type":"MINERAL","Concentration":0.17708498582627652},{"MaterialId":"bcf4a2029e461cf76d29de8c66ec2ff9","Type":"LIQUID","Concentration":0.09249253144965952}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	True	False	False	4f8814866e39fa4a77b7d176da3fb276	YP-922b	YP-922b
4f8a2a9786eb5b4ad9180b4e3f4959f7	ZK-602b	ZK-602b				True	1.0460768	0.019915443	8.061541172682336e+24	1.349889680623298	36063278000	0.046627272919452685	0.03976549335138712	0	0	1	0.00708187	1.4817382e-24	7241939	46.270836	-161.99559	-1	True	408				df24ce6138655df140181e706d9dd72d	4	NCC	NCE Coupons	4	NCC	NCE Coupons	100	5	0	0	628067491274655f76e15359680aa17c	73535b31aebcea6762aedd8f344292a7	92848c8096c58b0a092c73b3d47eee17	5dc39a16699e20228df6305974d6bf8e	df24ce6138655df140181e706d9dd72d		False		0001-01-01T00:00:00	2026-07-06T18:45:03.564281Z	[{"MaterialId":"5d59ddddb1ce9a26eb81b78b8378b3ac","Type":"GASEOUS","Concentration":0.030121075420181286},{"MaterialId":"6e16dbf050b98d9c4fc9c615b3367a0f","Type":"GASEOUS","Concentration":0.2731488935646975},{"MaterialId":"3efc94d2a18702eee04ba2850bdb9bef","Type":"MINERAL","Concentration":0.26650535892914895}]	[]	[]	[]	[]	False	True	True	True	True	True	False	False	False	True	False	True	False	False	4f8a2a9786eb5b4ad9180b4e3f4959f7	ZK-602b	ZK-602b
4f9262b5ab803c1172d30336133eef9b	XU-397e	XU-397e				True	1.7644078	0.8536253	5.599399061086504e+25	9.37608684039937	644940602000	0.017495076912145024	0.01707860504417188	0	0	5	918.03406	1.0981539e-25	14695990	22.961308	-148.83182	-1	True	614				a03644dd77c892a3a76618b29546790e	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	431af476e3c920fa435d44faeb89a62d						False		0001-01-01T00:00:00	2026-06-29T05:50:15.357312Z	[{"MaterialId":"fc9e1183c47d97315434a8b2c768d35c","Type":"MINERAL","Concentration":0.014085630676833306},{"MaterialId":"eeff5ee913d34354be84177847fbfe48","Type":"MINERAL","Concentration":0.04681693172960884}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	True	False	False	4f9262b5ab803c1172d30336133eef9b	XU-397e	XU-397e
4fa5452b23e7ba33328dd2f45eebb4c7	UV-795h	UV-795h				True	1.2895429	0.23628163	2.789390412547324e+26	46.707809989071066	1801803870000	0.024787486883698452	-0.059521565597574044	0	0	8	1.4277612	4.9003217e-28	38367576	0.019637706	-245.59152	-1	False	541	981c095a8ddc128232a149e109448ed8	Castillo-Ito Mercantile	CI	8f6e89b030f8eec37ce2b35755fb5bef	2	CIS	Sol	2	CIS	Sol	100	5	0	2000	9041ad737ca156919229406feb06788d	13442d61149d519286fd2eed648d9686			8f6e89b030f8eec37ce2b35755fb5bef		False		0001-01-01T00:00:00	2026-07-05T19:50:05.252576Z	[{"MaterialId":"e9dc6ec89adb62b9ef83031d89e3ce99","Type":"GASEOUS","Concentration":0.2033109372930212},{"MaterialId":"5d59ddddb1ce9a26eb81b78b8378b3ac","Type":"MINERAL","Concentration":0.42596059136747133}]	[]	[]	[]	[]	False	True	True	False	False	False	True	False	False	False	False	True	False	False	4fa5452b23e7ba33328dd2f45eebb4c7	UV-795h	UV-795h
4fb13c3ace17531576c45cd30d51471e	LS-763a	LS-763a				True	0.42453155	0.8042295	2.5229147842196485e+24	0.4224572646047636	65634247000	0.023972291141223626	0.013106971131530155	0	0	0	0.858689	2.0613636e-22	6359514	32226.027	258.43332	-1	True	384				3f51034b6816c7665a3759fe65c17165	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	99176177f0705f93666b391eff1ba670						False		0001-01-01T00:00:00	2026-05-18T08:58:38.189795Z	[{"MaterialId":"c5236c5b79b9e75ddbce16887aeda338","Type":"MINERAL","Concentration":0.029642769167746393},{"MaterialId":"bcf4a2029e461cf76d29de8c66ec2ff9","Type":"GASEOUS","Concentration":0.12390167586965331},{"MaterialId":"b9640b0d66e7d0ca7e4d3132711c97fc","Type":"MINERAL","Concentration":0.028065632527620427},{"MaterialId":"24a2518b138203909eb13f330ac298d3","Type":"MINERAL","Concentration":0.12849661035636908}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	False	False	True	False	4fb13c3ace17531576c45cd30d51471e	LS-763a	LS-763a
4fb921b9d6b262af020f9f46fb77af6e	OY-719g	OY-719g				True	2.372898	0.80615264	1.1708011332091193e+27	196.04841480393824	3379605720000	0.009451236758165327	-0.05869565041168019	0	0	6	1.2235082	4.058739e-25	57946824	64.0812	-144.49011	-1	False	639				b8e4725d6b90d165a73e8b2516a83503	2	CIS	Sol	2	CIS	Sol	0	0	0	0	3558b85ce6cdd8def528e3f3f7c59f99						False		0001-01-01T00:00:00	2026-07-06T09:45:13.354987Z	[]	[]	[]	[]	[]	False	False	False	False	False	False	True	False	False	False	False	True	False	False	4fb921b9d6b262af020f9f46fb77af6e	OY-719g	OY-719g
4fc104744f51f8999f6fde1f2981484b	GK-619g	GK-619g				True	1.3173683	0.9491311	1.0067487236447674e+27	168.5781519833837	3525255651000	0.03558768736032093	-0.03801536107451739	0	0	6	1.091112	9.975986e-26	72116488	60.020935	-135.22414	-1	False	710				af046f365a7247ee4cdafa283f155ee1	5	ICA	Austral	5	ICA	Austral	0	0	0	0	fd14eee6f50164b9dde8669b6bf96ff0						False		0001-01-01T00:00:00	2026-06-18T14:20:33.745137Z	[{"MaterialId":"adca908f9dd26ff505d01bc5ffc0d2e1","Type":"GASEOUS","Concentration":0.08696317815916724}]	[]	[]	[]	[]	False	False	False	False	False	False	True	False	False	False	False	True	False	False	4fc104744f51f8999f6fde1f2981484b	GK-619g	GK-619g
4fcfb591490f8f7e7d67b24b12bb016b	GC-231d	GC-231d				True	1.4033176	0.61208534	1.0402833499128642e+25	1.7419346113745213	94634111000	0.026854829182936614	0.023893196763830695	0	0	3	46.13733	8.2705163e-26	7102732.5	6.525231	-185.87762	-1	True	404				ab9c64a94923448f1cffa8f34086c79c	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	bdc887cec054ee854de494e6af67112c						False		0001-01-01T00:00:00	2026-07-03T20:16:09.767652Z	[{"MaterialId":"eeff5ee913d34354be84177847fbfe48","Type":"MINERAL","Concentration":0.5253296946007209},{"MaterialId":"ea550373234a7c171de0f525922af5be","Type":"MINERAL","Concentration":0.23094286261944197}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	True	False	False	4fcfb591490f8f7e7d67b24b12bb016b	GC-231d	GC-231d
4fd1f90798efef52adb3e3a494987855	SO-122h	SO-122h				True	2.6542346	0.11773886	1.9032421569312452e+27	318.69426606350385	943361331000	0.016999870659099747	0.03674325795935669	0	0	7	1.141377	2.022795e-27	69856208	0.070170425	-250.6731	-1	False	699				3fd359a7d8bf95e71558c0f30906733d	2	CIS	Sol	2	CIS	Sol	0	0	0	0	67c311b88dc3b5df3b9c1b3e34939b7a						False		0001-01-01T00:00:00	2026-07-05T18:28:57.974488Z	[{"MaterialId":"6e16dbf050b98d9c4fc9c615b3367a0f","Type":"MINERAL","Concentration":0.11451696476143247}]	[]	[]	[]	[]	False	False	False	False	False	False	True	False	True	False	False	True	False	False	4fd1f90798efef52adb3e3a494987855	SO-122h	SO-122h
4fda0b80e7cc2f11d50ba99b3931b1c4	RY-780a	RY-780a				True	1.129602	0.6782202	6.487149907788024e+24	1.0862608686852016	47264063000	0.018394976258563216	-0.056603855372332375	0	0	0	34.135113	4.3786564e-23	6251610	4164.678	365.7455	-1	True	381				3bc2322f31c904ea4bdb358d4a7485dc	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	b9d0aec22bcef382d78e18eb12262d47						False		0001-01-01T00:00:00	2026-06-30T02:23:34.709964Z	[{"MaterialId":"e9dc6ec89adb62b9ef83031d89e3ce99","Type":"GASEOUS","Concentration":0.12175271067162753},{"MaterialId":"e97bde9e60d4c60a16205d2c859eda62","Type":"MINERAL","Concentration":0.022216101139616917},{"MaterialId":"7e3f98a49ce2d3c8361975de8b4bbea4","Type":"MINERAL","Concentration":0.18631289903959333}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	False	True	False	4fda0b80e7cc2f11d50ba99b3931b1c4	RY-780a	RY-780a
4fedf5d39c8c642be7ee497a7ef05a72	HM-517i	HM-517i				True	0.9214313	0.903242	3.721840772308253e+26	62.32151326705045	5017272055000	0.034704432212910426	0.035494269979144885	0	0	8	0.6043437	3.7971677e-27	52429416	1.2010807	-195.22014	-1	False	612				09ace96f6ca662b67173c757e6312062	2	CIS	Sol	2	CIS	Sol	0	0	0	0	8282c83106ec2b4d787ba29b21f413e4						False		0001-01-01T00:00:00	2026-07-06T19:10:50.860683Z	[]	[]	[]	[]	[]	False	False	False	False	False	False	True	False	False	False	False	True	False	False	4fedf5d39c8c642be7ee497a7ef05a72	HM-517i	HM-517i
4ffc1a9421ebb1e1d96d25d0973bba7f	DX-325d	DX-325d				True	0.73350286	0.83605534	1.0786138883537584e+25	1.8061183662989926	463248129000	0.03525784946997773	-0.03348841859693088	0	0	3	22.14809	1.9426657e-23	10003678	3626.6047	81.65764	-1	True	485				c6221ddfddb2acae6a706a1d6116768b	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	160d651fda8a84c8c65698243272adc8						False		0001-01-01T00:00:00	2026-07-06T08:11:29.981021Z	[{"MaterialId":"e9dc6ec89adb62b9ef83031d89e3ce99","Type":"GASEOUS","Concentration":0.10380004704743911}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	False	True	False	4ffc1a9421ebb1e1d96d25d0973bba7f	DX-325d	DX-325d
4ffe2392f98e7afcc610108ed96c4068	PG-502a	PG-502a				True	0.79084253	0.6790187	4.4606220803084206e+24	0.7469226524294073	25129798000	0.014243722288135488	0.006196802405944416	0	0	0	6.7962017	9.726702e-25	6195556.5	92.74388	-109.75157	-1	True	379				92bb983af0062c114fa7cc0261322005	4	NCC	NCE Coupons	4	NCC	NCE Coupons	0	0	0	0	f6ce699c9ff341de916ab8755644b12c						False		0001-01-01T00:00:00	2026-06-24T12:28:34.399824Z	[{"MaterialId":"b9640b0d66e7d0ca7e4d3132711c97fc","Type":"MINERAL","Concentration":0.02281710285913325},{"MaterialId":"5d59ddddb1ce9a26eb81b78b8378b3ac","Type":"LIQUID","Concentration":0.017545610112363982}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	True	False	False	4ffe2392f98e7afcc610108ed96c4068	PG-502a	PG-502a
500c45ccd8987f10403dad4443a6543e	XH-556e	XH-556e				True	1.087537	0.5229494	1.8884524070844125e+25	3.162177506839271	147926039000	0.04803079262011922	0.025738845061228078	0	0	4	34.05245	4.1992425e-26	10870727	2.6940515	-211.80356	-1	True	509	981c095a8ddc128232a149e109448ed8	Castillo-Ito Mercantile	CI	d58b859244a88df934e203ebd19117c3	2	CIS	Sol	2	CIS	Sol	100	5	0	2000	11cb284aa8056568dd24ecebe976e1dd						False		0001-01-01T00:00:00	2026-07-06T21:51:11.11022Z	[{"MaterialId":"eeff5ee913d34354be84177847fbfe48","Type":"MINERAL","Concentration":0.02596857697743319},{"MaterialId":"bcf4a2029e461cf76d29de8c66ec2ff9","Type":"MINERAL","Concentration":0.09897270114817236}]	[]	[]	[]	[]	False	False	False	False	False	True	False	False	False	False	True	True	False	False	500c45ccd8987f10403dad4443a6543e	XH-556e	XH-556e
500e07e5dbbff1e0c9685fa52c808b06	OT-889f	OT-889f				True	0.98689455	0.45935178	9.477185514987729e+25	15.869366234071883	689635759000	0.0031105621745774396	0.04304577796715416	0	0	5	1.5551512	3.3503495e-25	25564184	18.965956	-142.33733	-1	False	477	a6d40e12e79f0b2d644bfe0880fd219d	NEO Charter Exploration	NC	22d12b572cdd8829dec097fb01017da0	4	NCC	NCE Coupons	4	NCC	NCE Coupons	100	5	0	2000	99b29c106e720e5c7df5e79a70fffe2a						False		0001-01-01T00:00:00	2026-07-06T21:57:41.456711Z	[]	[]	[]	[]	[]	False	False	False	False	False	False	True	False	False	False	False	True	False	False	500e07e5dbbff1e0c9685fa52c808b06	OT-889f	OT-889f
